gender,race,college_tier,education_level,years_experience,skills_score,interview_score,test_score,hired
Male,White,Tier 3,Bachelors,6.8,25.26,86.42,10.31,0
Male,White,Tier 1,Masters,8.2,12.28,91.54,96.69,1
Male,Black,Tier 1,,1.9,12.57,69.88,95.77,1
Female,Hispanic,,Bachelors,2.2,20.77,67.91,44.15,0
Female,White,,Bachelors,1.5,27.13,,,0
Male,White,Tier 2,Bachelors,6.5,,31.08,92.96,0
,White,Tier 2,Bachelors,3.5,43.11,84.81,33.32,0
Male,White,Tier 1,Bachelors,7.3,8.58,70.49,18.91,0
Male,Other,Tier 2,Masters,0.9,12.22,80.76,76.34,0
Female,White,,Bachelors,1.3,11.06,65.31,64.69,0
Male,Hispanic,Tier 2,Bachelors,5.3,19.64,91.03,98.82,1
Male,White,Tier 3,PhD,10.1,19.89,83.51,5.71,0
Female,Asian,Tier 3,Bachelors,,21.13,68.08,10.57,0
Male,White,Tier 2,Bachelors,0.2,33.78,61.94,76.85,0
Male,White,Tier 2,,1.0,21.36,72.73,44.71,0
,Hispanic,Tier 2,Bachelors,,17.0,66.22,93.88,0
Male,Asian,Tier 1,Bachelors,5.5,39.08,57.56,,0
Female,Hispanic,Tier 1,Bachelors,0.4,13.76,34.39,54.01,0
Male,Black,Tier 2,Bachelors,3.6,13.35,80.46,37.64,0
Male,White,Tier 3,Bachelors,4.2,11.93,30.87,78.33,0
Female,Asian,Tier 2,Bachelors,5.0,3.78,44.67,,0
Male,White,Tier 2,Masters,4.4,10.34,93.46,45.19,0
Male,White,Tier 1,Bachelors,15.7,36.47,29.01,,0
Male,Black,Tier 3,,1.6,30.06,94.04,16.22,0
Male,White,Tier 3,Bachelors,6.5,45.98,92.82,49.86,1
Female,White,Tier 2,Bachelors,5.8,18.16,63.48,72.74,0
Female,Asian,,PhD,0.2,40.94,90.14,48.27,0
Female,White,Tier 2,Masters,7.1,15.2,69.86,2.21,0
Female,Black,Tier 2,Bachelors,3.0,32.31,61.81,51.98,0
Male,Other,Tier 2,Masters,6.4,20.48,90.61,6.95,0
Female,White,,Bachelors,5.3,53.74,60.88,28.09,0
Male,Hispanic,Tier 2,Masters,7.1,14.82,82.15,96.25,1
,White,Tier 1,Masters,21.5,53.82,28.26,89.43,1
Male,Asian,Tier 3,Bachelors,3.1,14.17,79.02,69.86,0
Male,Hispanic,Tier 1,PhD,2.5,34.8,68.08,27.39,0
Male,White,Tier 2,Bachelors,3.2,33.19,43.89,35.22,0
Male,Hispanic,Tier 2,Masters,4.3,44.12,61.28,69.85,1
Male,White,Tier 1,Masters,10.1,27.03,59.19,44.52,0
Male,,Tier 2,PhD,3.2,17.39,84.52,29.32,0
Female,White,Tier 1,Bachelors,3.8,67.36,72.22,11.2,1
Female,Hispanic,,Bachelors,,66.04,,1.78,0
Male,Black,,Masters,2.8,34.74,77.5,2.35,0
Female,Hispanic,Tier 3,Masters,,63.04,62.89,45.22,0
Male,White,Tier 3,Masters,4.3,35.68,99.57,24.52,0
Female,Other,,,3.4,46.14,72.1,58.88,0
Female,White,Tier 3,Masters,4.1,18.89,38.8,,0
Male,White,Tier 3,,8.1,15.58,,47.11,0
Female,White,Tier 2,Bachelors,2.2,25.14,87.82,66.4,1
Female,White,,Bachelors,2.9,16.09,80.81,71.16,0
Male,Hispanic,,Bachelors,0.1,,,23.43,0
Male,,Tier 2,Bachelors,2.8,62.33,66.31,33.47,1
,White,Tier 2,Masters,1.1,25.26,83.78,,0
Male,White,Tier 2,Masters,0.6,48.97,48.08,56.96,0
Male,Hispanic,Tier 3,Bachelors,,25.54,95.91,90.73,1
Male,,Tier 1,Masters,4.8,21.81,82.78,59.06,1
Male,White,Tier 1,Bachelors,4.3,13.84,73.76,26.02,0
Male,Black,Tier 1,Masters,5.0,24.92,72.9,24.72,0
Male,White,Tier 2,PhD,0.3,18.17,42.58,70.64,0
Female,White,Tier 2,Masters,1.2,4.62,49.06,6.63,0
Male,Hispanic,Tier 2,Masters,6.6,26.99,93.71,13.63,0
Male,Black,Tier 2,Bachelors,4.1,25.08,93.28,3.44,0
Male,Hispanic,Tier 1,Masters,1.5,12.28,73.36,59.44,0
Female,,Tier 2,Bachelors,5.9,,77.63,98.82,1
,Hispanic,Tier 2,Masters,1.3,23.02,86.6,66.32,1
Male,Hispanic,,Masters,1.3,34.01,85.22,,0
Male,White,Tier 2,Masters,,62.8,47.23,,0
Female,Black,Tier 3,PhD,7.4,20.34,70.45,43.27,0
Male,Asian,Tier 2,Masters,12.2,24.8,50.38,18.15,0
Male,Asian,Tier 2,Masters,2.1,58.22,89.48,65.93,1
Male,Other,Tier 2,Masters,0.6,8.95,79.13,99.27,1
Male,,Tier 2,Bachelors,,23.87,53.04,2.28,0
Other,Asian,Tier 2,Masters,,,57.27,68.49,0
Male,Black,Tier 2,Bachelors,6.3,13.42,70.09,62.53,0
Male,Asian,Tier 2,Masters,0.7,49.58,82.17,70.73,1
,White,Tier 2,Bachelors,1.3,3.13,65.77,61.09,0
Male,White,Tier 3,Bachelors,3.4,50.91,40.71,33.17,0
Male,,Tier 1,PhD,0.8,29.93,57.29,67.3,0
Female,White,Tier 1,Masters,10.6,13.77,56.3,25.22,0
Male,White,,Masters,1.8,19.95,79.79,14.4,0
Female,Hispanic,Tier 3,Masters,1.5,21.06,55.97,68.42,0
Male,White,Tier 2,Bachelors,22.6,26.72,90.78,57.6,1
Male,Asian,Tier 2,Bachelors,0.5,51.98,83.11,27.29,1
Male,White,Tier 2,Masters,0.0,25.11,32.03,41.36,0
Female,Black,Tier 1,Masters,,12.07,67.97,60.33,0
Female,White,,Bachelors,1.4,,89.57,62.6,0
Male,White,Tier 2,Masters,,38.32,73.58,23.06,0
Male,Hispanic,,Masters,1.4,20.68,90.3,49.82,0
,White,Tier 2,Bachelors,0.3,28.09,82.89,5.54,0
Male,Black,Tier 1,Masters,1.4,42.24,69.03,40.28,0
Male,White,Tier 2,Bachelors,1.1,17.63,92.99,91.34,1
Female,White,Tier 1,Masters,3.6,33.55,69.01,51.61,0
Female,White,Tier 2,Bachelors,0.9,0.64,82.98,,0
,White,Tier 3,,2.0,25.19,85.37,68.45,0
Female,White,Tier 2,Masters,3.9,,64.36,21.78,0
Female,Hispanic,Tier 2,Masters,4.8,,58.85,6.34,0
Male,White,Tier 1,Masters,0.4,20.87,60.34,82.3,0
Female,White,Tier 1,Masters,1.5,29.39,68.53,55.99,0
Male,White,Tier 2,Masters,1.7,20.15,85.67,86.05,1
Male,White,Tier 2,Masters,0.4,,71.43,83.38,1
Female,Asian,Tier 3,Bachelors,7.7,19.31,85.48,72.77,0
Female,White,Tier 2,Bachelors,2.5,,86.03,51.16,0
Male,Hispanic,Tier 2,Masters,8.8,,92.1,20.91,0
,Black,Tier 1,Bachelors,1.8,7.98,81.5,,0
Other,,Tier 1,Bachelors,1.4,30.81,88.21,17.13,0
Female,Hispanic,,Bachelors,25.0,49.48,68.02,29.61,0
Male,White,Tier 1,Bachelors,8.6,26.17,75.96,92.03,1
Female,White,Tier 2,Bachelors,19.6,12.81,85.51,46.79,0
,Asian,Tier 2,Bachelors,3.6,19.98,91.56,89.26,1
Female,Hispanic,Tier 1,Masters,6.9,22.29,59.51,6.12,0
Male,White,Tier 1,Bachelors,0.2,49.29,92.05,84.86,1
Female,White,Tier 3,Bachelors,5.7,20.77,60.78,35.5,0
Male,Asian,Tier 3,Bachelors,1.7,,70.2,48.25,0
Male,White,Tier 1,Bachelors,8.2,38.29,75.53,48.88,1
Male,White,Tier 1,Bachelors,4.8,29.87,93.14,1.04,0
Male,White,,Bachelors,14.9,16.4,50.95,6.63,0
Female,Black,Tier 2,Bachelors,1.9,34.05,44.09,,0
Male,Black,Tier 2,Masters,0.7,41.85,89.08,96.09,1
Female,White,Tier 1,Bachelors,0.1,18.16,84.61,43.53,0
Male,White,Tier 3,Bachelors,1.3,22.93,83.12,37.42,0
Female,Asian,Tier 1,PhD,10.8,,38.82,32.75,0
Female,White,,Masters,11.0,32.68,75.94,,0
Male,,Tier 2,Bachelors,4.7,,59.24,,0
Male,Hispanic,Tier 3,Masters,0.4,,80.22,,0
Male,White,Tier 1,,0.5,57.23,49.91,90.91,1
Other,Black,Tier 2,Bachelors,1.7,31.86,62.99,,0
Male,Black,Tier 2,,0.8,24.03,74.04,36.36,0
Male,White,Tier 3,Bachelors,4.5,54.07,58.9,54.18,0
Male,White,Tier 1,Masters,3.9,67.36,39.82,30.66,0
Male,,Tier 1,,0.8,27.84,80.41,11.31,0
Female,Black,Tier 1,Bachelors,0.8,,94.19,79.41,1
Female,Black,Tier 1,PhD,4.0,,86.13,52.09,1
Female,Asian,Tier 1,PhD,4.4,22.09,74.85,64.48,0
Female,White,Tier 1,Bachelors,,34.75,85.87,,1
,White,Tier 2,Masters,1.3,45.81,,14.14,0
Male,White,Tier 2,Bachelors,3.3,32.69,,79.96,1
,Black,Tier 2,Bachelors,0.4,33.05,79.09,40.09,0
Male,White,Tier 1,,2.0,28.45,71.96,65.04,1
Male,White,Tier 2,,7.9,10.16,46.46,,0
Female,Asian,Tier 2,Bachelors,1.1,35.75,81.31,48.26,0
Male,Hispanic,Tier 1,Masters,0.4,57.01,58.12,26.73,0
Male,White,Tier 3,Bachelors,2.0,35.97,77.28,,0
,White,Tier 2,Masters,4.2,22.58,72.02,79.59,0
Female,White,Tier 1,Bachelors,0.5,7.27,91.86,59.06,0
Male,Asian,Tier 2,Bachelors,0.2,10.16,58.32,49.53,0
,White,Tier 1,Masters,6.1,,70.6,44.64,0
Female,Black,Tier 3,Masters,1.4,33.02,75.11,42.36,0
Female,Black,Tier 2,,1.3,19.28,44.28,13.45,0
Male,Black,Tier 1,Masters,2.3,7.76,71.33,68.42,0
Female,Asian,Tier 3,Bachelors,2.4,59.33,84.07,73.65,1
Male,Hispanic,Tier 1,Bachelors,2.8,5.58,37.61,78.73,0
Female,White,Tier 2,PhD,1.5,11.38,80.61,68.99,0
Female,Asian,Tier 2,Bachelors,1.3,56.88,83.75,50.73,1
Male,Asian,Tier 2,Masters,0.6,26.7,87.35,94.83,1
Female,Hispanic,Tier 1,Masters,1.3,30.97,88.5,19.46,0
Other,Hispanic,Tier 2,PhD,1.5,22.78,80.03,78.99,1
Male,Other,,,4.2,0.39,65.1,2.11,0
Female,,Tier 2,,0.1,25.96,,18.12,0
Male,White,Tier 3,Masters,0.1,37.31,89.88,79.82,1
Male,Asian,Tier 2,Bachelors,2.1,28.73,85.13,48.07,0
Male,White,Tier 1,Bachelors,1.5,5.72,93.99,52.17,0
Male,Hispanic,Tier 3,PhD,3.5,13.15,96.67,8.03,0
Female,White,Tier 1,Bachelors,5.1,34.13,73.86,84.46,1
Other,White,Tier 2,Bachelors,0.2,35.32,54.19,60.72,0
Other,Hispanic,Tier 2,Bachelors,0.5,30.9,72.43,52.37,0
Female,White,Tier 3,PhD,6.0,23.85,85.19,93.78,1
Male,White,Tier 2,Masters,5.3,14.58,78.31,34.07,0
Female,,Tier 2,PhD,1.8,6.61,,89.82,0
Male,,Tier 2,PhD,14.1,14.53,72.57,59.51,0
Male,White,Tier 3,Bachelors,1.5,12.46,59.72,,0
Male,White,Tier 2,Bachelors,0.5,43.35,67.48,52.23,0
Male,White,Tier 2,Bachelors,5.8,16.45,60.4,83.62,0
Female,White,Tier 1,PhD,3.9,20.96,62.13,57.56,0
Male,White,Tier 2,Bachelors,3.5,53.29,71.68,26.32,0
Female,Black,Tier 3,Bachelors,0.4,26.22,94.22,68.63,1
Female,White,Tier 2,Masters,2.7,40.59,62.81,27.94,0
Female,White,,Bachelors,0.9,34.71,69.35,28.06,0
Female,Hispanic,Tier 3,Bachelors,3.2,,49.43,,0
Male,White,Tier 2,PhD,11.3,,77.2,,0
,,Tier 2,PhD,4.4,50.75,53.99,62.96,0
Male,Black,Tier 2,Bachelors,0.8,9.95,84.81,70.1,0
Female,White,Tier 2,Bachelors,7.4,46.24,80.81,82.45,1
Male,Asian,,Bachelors,3.9,45.77,81.96,,1
Male,White,Tier 1,Bachelors,2.8,7.59,74.81,28.79,0
Male,White,Tier 1,,2.3,16.11,,23.14,0
Male,White,,Bachelors,0.3,48.34,47.53,59.76,0
Male,White,Tier 2,,1.9,30.68,81.85,69.33,1
Male,White,Tier 2,Bachelors,3.0,16.81,97.41,48.06,0
Female,Black,Tier 2,Bachelors,1.9,8.56,63.49,2.94,0
,Hispanic,Tier 1,Bachelors,4.4,10.32,72.19,0.88,0
Female,Black,Tier 3,Bachelors,3.5,58.87,,0.62,0
Male,White,Tier 3,Bachelors,0.6,54.42,,23.95,0
Male,White,Tier 2,Bachelors,0.9,29.04,76.94,23.48,0
Male,,Tier 2,,10.0,36.4,41.52,60.79,0
Male,Black,Tier 1,Bachelors,30.0,51.43,55.95,20.31,0
Female,White,Tier 3,Bachelors,1.8,23.69,91.43,7.38,0
Female,White,Tier 2,Bachelors,1.9,34.02,,72.83,1
Female,White,Tier 2,Masters,,26.38,96.25,46.76,1
Male,White,Tier 2,Masters,9.6,45.99,73.22,42.76,1
Female,Black,Tier 2,Bachelors,0.5,38.14,80.57,21.24,0
Male,White,Tier 2,Bachelors,0.4,15.9,55.22,25.47,0
Female,Other,Tier 2,Masters,22.2,8.4,,70.64,0
Female,White,Tier 2,,,36.63,30.07,41.0,0
Male,White,Tier 2,Masters,7.5,19.4,75.54,49.67,0
,White,Tier 2,Masters,5.7,72.58,77.94,94.89,1
Female,,Tier 3,Bachelors,6.4,11.63,95.2,90.67,1
Female,,Tier 2,Bachelors,1.5,9.94,88.01,83.6,1
Male,Other,Tier 1,PhD,2.8,51.05,76.49,50.94,1
Female,,Tier 2,PhD,10.5,,85.68,35.87,0
Male,Asian,Tier 2,Bachelors,1.1,39.03,88.43,96.78,1
Male,White,Tier 3,Bachelors,4.6,26.64,66.54,35.43,0
Female,Asian,Tier 1,Bachelors,2.7,28.07,61.52,39.79,0
Male,White,Tier 2,Bachelors,12.9,28.7,40.76,35.69,0
Female,Hispanic,Tier 3,Bachelors,4.2,20.9,76.99,46.19,0
,White,Tier 2,Masters,,15.6,,24.03,0
Male,White,Tier 3,PhD,0.1,48.26,21.21,84.53,0
Female,White,Tier 2,Bachelors,0.2,23.08,85.68,89.49,1
Male,Hispanic,Tier 2,Bachelors,9.8,11.42,62.6,82.65,0
Male,White,Tier 1,Masters,7.8,18.29,,,0
Female,Other,Tier 2,Bachelors,0.5,17.59,74.48,99.41,1
Female,Black,Tier 3,Bachelors,4.1,13.47,67.46,29.68,0
,Hispanic,Tier 2,Masters,0.4,20.31,81.28,12.27,0
Male,Asian,Tier 3,Masters,12.2,35.08,75.31,58.76,0
Male,White,,Masters,1.1,13.18,85.26,5.43,0
Male,White,Tier 2,Masters,2.9,27.85,75.2,39.78,0
Male,Hispanic,,Masters,3.2,16.25,89.48,64.13,0
Male,White,Tier 2,Bachelors,,40.06,74.11,48.39,1
Female,Asian,Tier 2,Bachelors,3.4,17.1,85.11,20.26,0
Male,Hispanic,Tier 2,Bachelors,4.1,37.23,63.63,20.38,0
Male,Black,Tier 2,Masters,5.2,26.66,88.64,53.41,1
Male,White,Tier 2,Bachelors,2.4,34.19,96.08,17.84,0
Female,White,Tier 2,Bachelors,3.5,,92.04,8.5,0
Male,White,Tier 3,,2.4,32.27,65.3,41.26,0
Male,Other,Tier 1,PhD,13.0,25.96,,26.37,0
Male,White,Tier 2,Bachelors,9.8,29.35,70.07,40.31,0
Male,White,Tier 1,Bachelors,,8.17,66.18,73.48,0
Male,White,Tier 1,Bachelors,1.1,10.76,,6.43,0
Male,White,Tier 3,Bachelors,,40.1,42.72,41.35,0
Female,White,Tier 2,Bachelors,3.8,2.68,90.76,30.34,0
Male,White,Tier 1,Masters,0.6,25.7,52.68,25.65,0
Female,White,Tier 2,PhD,8.0,21.06,,88.34,1
Male,White,Tier 2,Masters,1.3,50.05,85.75,93.83,1
Female,Asian,Tier 1,PhD,0.5,20.58,61.26,32.57,0
Female,,Tier 2,,4.3,42.09,68.01,64.55,1
Male,White,Tier 1,Bachelors,12.9,45.78,94.42,3.53,1
Male,Black,Tier 2,,1.7,25.09,70.09,24.13,0
Female,Black,Tier 2,Bachelors,2.3,30.71,91.08,98.55,1
Male,Black,Tier 2,Bachelors,4.3,14.69,80.79,37.06,0
,White,,Bachelors,,29.49,63.31,58.32,0
Female,White,Tier 2,Masters,4.0,18.19,,48.97,0
Male,White,,Bachelors,5.4,21.96,70.95,96.98,1
Male,White,Tier 3,Bachelors,1.5,36.01,55.27,52.83,0
Female,Other,Tier 2,Bachelors,1.2,35.89,94.97,50.46,1
Male,Asian,Tier 2,Bachelors,10.5,20.03,92.2,21.87,0
Male,White,,,18.2,18.63,56.95,83.39,0
Male,White,Tier 3,Masters,2.3,63.8,70.26,49.99,1
Male,Asian,Tier 2,PhD,5.1,20.44,68.45,30.16,0
Female,Black,Tier 1,Masters,5.6,15.67,77.45,63.31,0
Female,White,Tier 3,Bachelors,5.8,50.04,68.58,61.55,0
Male,White,Tier 2,PhD,0.9,,87.08,9.99,0
Female,White,Tier 1,PhD,1.6,75.39,71.37,29.2,1
Other,Black,Tier 2,Bachelors,,45.33,,95.74,1
Male,Black,,,1.3,30.5,57.06,8.93,0
Male,Other,,,3.9,35.77,68.45,76.24,0
Male,White,Tier 3,PhD,1.4,49.92,65.87,11.45,0
Male,Other,Tier 2,PhD,5.2,42.07,88.91,,1
Male,Black,Tier 1,Bachelors,0.0,43.61,75.09,92.32,1
Male,White,Tier 2,PhD,4.3,15.88,44.29,33.61,0
Male,White,Tier 2,Bachelors,1.1,23.63,63.76,45.42,0
Male,White,Tier 2,Masters,5.0,26.71,31.17,78.25,0
,Hispanic,Tier 3,Bachelors,9.1,18.5,57.95,24.76,0
,Black,Tier 2,Bachelors,3.2,71.5,82.11,39.44,1
Female,Hispanic,Tier 2,Bachelors,0.2,12.52,89.61,64.68,0
,Hispanic,Tier 1,Bachelors,15.1,16.51,66.42,98.04,1
Female,White,Tier 2,Bachelors,6.5,26.43,67.73,21.58,0
Male,Asian,Tier 1,Masters,4.1,44.33,87.04,77.73,1
Male,White,Tier 1,Bachelors,0.1,49.09,77.49,62.44,1
Male,Other,Tier 2,Masters,7.2,17.49,70.0,14.66,0
Female,White,Tier 3,Bachelors,1.7,31.51,89.37,4.32,0
Female,White,Tier 2,Masters,0.0,17.57,70.7,21.92,0
Female,White,Tier 2,Bachelors,11.1,22.17,71.33,81.63,0
Female,Black,Tier 2,,,35.77,81.37,63.03,1
Female,White,,Bachelors,,8.42,49.65,56.82,0
Male,White,Tier 2,Bachelors,,37.88,74.04,31.69,0
Male,White,Tier 1,Masters,1.0,43.94,60.63,69.08,1
Male,White,Tier 2,Bachelors,1.3,26.1,86.04,4.92,0
Male,Other,Tier 1,Masters,2.7,13.52,78.19,73.63,1
Male,Hispanic,Tier 2,Bachelors,2.9,38.3,,,0
Male,Black,Tier 2,Masters,1.6,15.81,79.7,16.28,0
Other,Hispanic,Tier 1,Masters,7.2,45.57,69.14,51.87,1
Other,Other,Tier 1,Bachelors,0.7,8.49,81.94,69.55,0
Female,White,Tier 2,Bachelors,3.0,15.54,84.94,14.38,0
Female,Asian,,Bachelors,2.5,37.85,,29.62,0
Female,Black,Tier 2,Masters,4.2,37.31,,,0
,White,Tier 2,PhD,12.1,68.73,56.72,59.36,1
Male,,Tier 1,Bachelors,0.6,62.41,81.05,32.53,1
Male,White,Tier 2,Bachelors,1.2,,58.98,6.96,0
Female,Other,Tier 1,Bachelors,2.2,14.0,68.37,69.45,0
,White,Tier 2,Masters,5.5,33.73,82.92,90.07,1
Female,Black,Tier 2,Masters,0.8,65.77,92.33,98.15,1
Female,Other,Tier 2,Masters,0.1,19.87,57.5,5.31,0
Female,Other,Tier 1,Bachelors,3.7,6.0,78.27,66.22,0
,White,Tier 2,,2.6,38.67,91.79,40.5,1
Female,White,Tier 1,Bachelors,1.9,21.64,76.97,22.26,0
Male,Other,Tier 1,Bachelors,,,73.85,78.73,1
,White,Tier 2,Masters,13.3,18.43,65.6,11.81,0
Female,Asian,Tier 2,PhD,1.2,39.56,75.23,44.53,0
Male,White,Tier 2,Masters,1.6,27.55,80.25,56.3,0
Male,Asian,Tier 1,Bachelors,8.2,59.7,64.52,78.09,1
Female,White,Tier 2,Bachelors,0.7,49.28,,49.17,0
,Black,Tier 2,,21.1,38.98,51.94,,0
Male,White,Tier 3,Bachelors,6.4,18.81,93.61,97.2,1
Female,White,Tier 1,PhD,1.8,25.23,91.5,93.71,1
Male,White,Tier 2,Masters,0.9,20.38,75.63,41.72,0
Male,Black,Tier 1,Bachelors,4.2,34.54,59.0,,0
Other,Hispanic,Tier 1,PhD,3.0,33.39,72.69,33.06,0
Male,White,Tier 2,Masters,5.0,27.09,64.53,85.3,1
Female,Hispanic,Tier 2,PhD,2.4,18.51,45.0,81.74,0
Male,White,Tier 2,Bachelors,5.2,8.5,,36.56,0
Female,White,Tier 1,Bachelors,0.2,77.18,64.33,80.16,1
Male,Black,,Masters,0.1,6.51,57.47,80.49,0
Male,Hispanic,Tier 2,Masters,,15.01,78.22,13.27,0
Male,White,Tier 2,Bachelors,10.0,11.93,67.09,43.17,0
Other,White,Tier 3,Bachelors,2.9,12.31,48.7,6.84,0
Female,White,Tier 1,Bachelors,4.0,20.56,77.28,82.86,1
Male,Black,Tier 1,,4.9,41.83,65.2,,1
Male,Asian,Tier 2,Bachelors,1.0,36.61,34.0,33.45,0
Male,Black,Tier 2,Bachelors,1.2,15.09,69.49,93.93,1
Male,White,Tier 2,Bachelors,,,70.98,39.42,0
Female,White,Tier 2,Bachelors,8.4,,58.84,64.08,0
Male,White,Tier 2,PhD,1.3,22.17,76.92,16.69,0
Female,Asian,Tier 1,,3.6,13.57,92.46,72.64,1
Female,White,Tier 2,Bachelors,0.9,13.89,75.44,79.76,0
Female,,Tier 3,PhD,,19.66,67.11,55.84,0
Male,White,Tier 3,Masters,11.3,,88.87,66.84,1
Male,,Tier 1,Bachelors,9.3,4.7,57.55,,0
Other,Asian,Tier 2,Bachelors,9.3,30.78,50.27,44.18,0
Female,Black,Tier 3,Bachelors,12.3,18.45,79.84,12.28,0
Male,White,Tier 1,Bachelors,4.0,9.23,66.99,87.19,0
,Asian,Tier 1,Masters,6.7,,89.21,58.67,1
,White,Tier 3,Masters,3.2,55.28,52.59,25.72,0
Male,White,Tier 2,PhD,2.8,50.17,89.46,87.76,1
Female,White,Tier 2,Bachelors,4.6,41.76,58.06,22.22,0
Male,Black,Tier 1,PhD,6.5,25.91,65.03,81.0,1
Male,Black,,Bachelors,,20.74,63.23,12.81,0
Male,Hispanic,,Bachelors,1.2,44.12,91.58,24.95,0
Female,White,Tier 1,Bachelors,,31.51,85.43,64.27,1
Female,Asian,Tier 2,Bachelors,3.6,15.48,72.05,23.05,0
Male,White,Tier 2,,1.5,,77.48,34.9,0
Male,Black,Tier 2,,9.2,19.9,69.17,44.83,0
Male,Other,Tier 1,Bachelors,6.6,12.56,88.61,2.6,0
Female,Other,Tier 2,Masters,2.6,21.54,80.58,48.26,0
Female,White,Tier 2,PhD,9.4,31.56,81.59,35.49,0
Male,White,Tier 2,Bachelors,8.9,38.78,,11.0,0
Male,White,Tier 3,,7.1,40.39,80.01,96.91,1
Male,White,Tier 2,Bachelors,5.8,39.49,76.5,95.58,1
Female,Black,Tier 1,,0.3,27.36,42.58,96.36,0
Male,Other,Tier 2,Masters,9.2,31.87,92.82,76.69,1
Male,White,Tier 2,Masters,23.8,25.68,94.73,28.34,0
Male,,Tier 2,Bachelors,2.1,26.22,61.3,83.66,0
Female,,Tier 2,Bachelors,1.9,10.29,63.31,70.78,0
Male,Black,Tier 2,PhD,7.6,32.87,,59.87,0
Female,White,Tier 2,,0.7,60.66,61.7,52.54,1
,Black,Tier 2,Masters,7.3,23.76,,59.41,0
Female,Hispanic,Tier 2,Bachelors,0.1,14.82,86.55,52.39,0
Male,Asian,Tier 2,Bachelors,10.6,27.47,62.4,94.79,1
Male,White,Tier 1,Bachelors,3.5,7.19,68.02,57.68,0
Female,White,Tier 2,Masters,6.1,28.8,70.7,60.55,0
Female,White,Tier 1,Masters,9.0,44.76,22.99,72.73,0
,,,Bachelors,20.4,,73.72,90.47,1
Male,Black,,PhD,1.1,32.19,54.6,5.05,0
Female,Black,Tier 2,Bachelors,6.1,52.42,74.08,68.36,1
Female,White,,PhD,,42.64,96.39,,1
Female,White,,Masters,3.1,32.48,77.62,98.7,1
Female,White,Tier 2,Bachelors,3.4,31.51,77.54,6.59,0
Female,White,,PhD,16.2,,87.72,76.52,1
Male,Hispanic,Tier 2,Masters,4.1,31.02,83.23,46.42,0
Male,White,Tier 2,Masters,,31.61,63.28,28.32,0
Other,White,Tier 3,Bachelors,3.8,52.29,84.14,79.08,1
Male,White,Tier 2,Bachelors,14.3,29.79,82.79,5.62,0
Male,White,Tier 3,,2.1,54.24,74.66,34.3,0
Other,,Tier 1,Bachelors,10.2,38.87,81.18,95.3,1
,White,Tier 2,Masters,3.5,30.05,90.92,94.7,1
,White,,Bachelors,8.0,,88.2,46.5,0
Male,White,,Bachelors,4.1,,,86.61,1
Male,Asian,Tier 2,Bachelors,0.1,13.08,66.9,94.89,0
Other,White,Tier 3,Bachelors,20.3,38.6,83.15,55.68,1
Male,White,Tier 2,Bachelors,11.8,20.05,74.45,70.44,0
Female,White,Tier 2,Bachelors,9.9,31.96,74.4,87.38,1
Male,Asian,Tier 2,Bachelors,3.7,16.03,84.4,31.93,0
Male,Asian,Tier 2,Bachelors,4.4,53.68,52.49,22.15,0
Male,Black,Tier 2,Masters,1.7,28.62,37.43,91.2,0
,Black,Tier 1,Masters,6.6,33.42,29.49,79.59,0
Male,Hispanic,Tier 2,PhD,7.2,58.02,96.05,5.29,1
Female,White,Tier 2,,3.6,34.17,88.09,79.54,1
Male,Other,Tier 3,Bachelors,8.6,24.97,54.68,62.44,0
Male,Asian,Tier 3,Bachelors,3.3,59.29,89.82,35.34,1
Male,White,Tier 2,Masters,3.7,16.46,92.97,47.16,0
Male,White,Tier 3,Bachelors,4.3,16.33,53.82,67.23,0
Male,Asian,Tier 2,PhD,2.5,57.77,66.4,56.37,1
,,,Masters,3.3,81.95,67.12,81.53,1
Male,Other,Tier 2,,17.9,6.44,85.21,96.16,1
Male,White,Tier 1,Bachelors,0.6,62.13,80.68,3.28,1
,Other,Tier 1,Bachelors,3.0,25.91,96.25,95.62,1
Female,Black,Tier 2,Bachelors,9.1,30.34,92.48,54.22,1
Female,Hispanic,Tier 2,Bachelors,1.0,31.76,55.12,36.3,0
Female,White,Tier 2,Bachelors,1.8,16.67,39.47,91.07,0
Male,Asian,Tier 1,Masters,2.0,18.65,66.58,88.02,1
Female,Black,Tier 3,Bachelors,1.0,32.7,,30.84,0
Female,White,Tier 1,Masters,1.6,12.65,76.3,3.2,0
Male,White,Tier 2,Bachelors,3.1,31.51,,84.86,1
Male,White,Tier 3,Masters,0.7,14.61,85.34,97.21,1
Male,White,Tier 3,Bachelors,4.8,30.26,52.9,76.15,0
Male,Hispanic,Tier 2,PhD,,48.25,61.81,97.62,1
,White,Tier 2,Bachelors,0.2,6.78,57.54,72.99,0
Female,Black,Tier 1,Masters,5.4,39.28,87.36,11.52,0
Female,White,Tier 2,Bachelors,5.0,17.22,66.18,16.89,0
Male,,Tier 1,Masters,,46.58,86.51,34.0,1
Male,Hispanic,Tier 2,Masters,3.8,,41.66,72.81,0
Male,Black,Tier 2,Masters,1.2,31.51,73.76,32.92,0
Female,Asian,Tier 3,Bachelors,21.2,34.06,95.14,67.0,1
Male,,Tier 2,Masters,1.3,29.3,82.93,29.33,0
Female,White,Tier 2,,,36.15,81.42,47.13,0
Male,Other,Tier 2,Bachelors,4.6,43.82,90.43,77.23,1
